4.096329600000000559e+06,1.125746430399999954e+07
4.096329600000000559e+06,1.125746430399999954e+07
4.096329600000000559e+06,1.125746430399999954e+07
4.096329600000000559e+06,1.125746430399999954e+07
4.096329783333333209e+06,1.125746445199999958e+07
4.096329966666667257e+06,1.125746445199999958e+07
4.096330149999999907e+06,1.125746459999999963e+07
4.096330333333333489e+06,1.125746474799999967e+07
4.096330333333333489e+06,1.125746489600000158e+07
4.096330516666666605e+06,1.125746504399999976e+07
4.096330516666666605e+06,1.125746504399999976e+07
4.096330700000000186e+06,1.125746519199999981e+07
4.096330700000000186e+06,1.125746534000000171e+07
4.096330883333332837e+06,1.125746548799999990e+07
4.096330883333332837e+06,1.125746563599999994e+07
4.096330883333332837e+06,1.125746578399999999e+07
4.096331066666666418e+06,1.125746593200000003e+07
4.096331066666666418e+06,1.125746593200000003e+07
4.096331066666666418e+06,1.125746608000000007e+07
4.096331066666666418e+06,1.125746622800000012e+07
4.096331066666666418e+06,1.125746637599999830e+07
4.096331066666666418e+06,1.125746652400000021e+07
4.096331066666666418e+06,1.125746667199999839e+07
4.096331066666666418e+06,1.125746696800000034e+07
4.096331066666666418e+06,1.125746711599999852e+07
4.096331066666666418e+06,1.125746741200000048e+07
4.096331066666666418e+06,1.125746756000000238e+07
4.096331066666666418e+06,1.125746770800000057e+07
4.096331066666666418e+06,1.125746800400000066e+07
4.096331066666666418e+06,1.125746815200000070e+07
4.096331066666666418e+06,1.125746829999999888e+07
4.096331066666666418e+06,1.125746844800000079e+07
4.096331250000000466e+06,1.125746859599999897e+07
4.096331250000000466e+06,1.125746889199999906e+07
4.096331250000000466e+06,1.125746903999999911e+07
4.096331250000000466e+06,1.125746918800000101e+07
4.096331250000000466e+06,1.125746933599999920e+07
4.096331250000000466e+06,1.125746948400000110e+07
4.096331250000000466e+06,1.125746963200000115e+07
4.096331250000000466e+06,1.125746977999999933e+07
4.096331250000000466e+06,1.125746992800000124e+07
4.096331250000000466e+06,1.125747007599999942e+07
4.096331250000000466e+06,1.125747022400000133e+07
4.096331250000000466e+06,1.125747037199999951e+07
4.096331250000000466e+06,1.125747051999999955e+07
4.096331250000000466e+06,1.125747066799999960e+07
4.096331250000000466e+06,1.125747081599999964e+07
4.096331250000000466e+06,1.125747111199999973e+07
4.096331433333333116e+06,1.125747125999999791e+07
4.096331433333333116e+06,1.125747140800000168e+07
4.096331433333333116e+06,1.125747155599999987e+07
4.096331433333333116e+06,1.125747170399999805e+07
4.096331433333333116e+06,1.125747185200000182e+07
4.096331433333333116e+06,1.125747200000000000e+07
4.096331433333333116e+06,1.125747200000000000e+07
