4.096327216666666325e+06,1.125746312000000104e+07
4.096327216666666325e+06,1.125746312000000104e+07
4.096327216666666325e+06,1.125746312000000104e+07
4.096327399999999907e+06,1.125746312000000104e+07
4.096327399999999907e+06,1.125746326799999923e+07
4.096327583333332557e+06,1.125746326799999923e+07
4.096327583333332557e+06,1.125746326799999923e+07
4.096327583333332557e+06,1.125746326799999923e+07
4.096327950000000186e+06,1.125746356400000118e+07
4.096327950000000186e+06,1.125746371199999936e+07
4.096327950000000186e+06,1.125746371199999936e+07
4.096328133333332837e+06,1.125746386000000127e+07
4.096328133333332837e+06,1.125746386000000127e+07
4.096328133333332837e+06,1.125746400799999945e+07
4.096328316666666418e+06,1.125746415600000136e+07
4.096328316666666418e+06,1.125746430399999954e+07
4.096328316666666418e+06,1.125746459999999963e+07
4.096328316666666418e+06,1.125746474799999967e+07
4.096328316666666418e+06,1.125746489600000158e+07
4.096328316666666418e+06,1.125746504399999976e+07
4.096328316666666418e+06,1.125746519199999981e+07
4.096328316666666418e+06,1.125746548799999990e+07
4.096328499999999534e+06,1.125746563599999994e+07
4.096328499999999534e+06,1.125746608000000007e+07
4.096328499999999534e+06,1.125746622800000012e+07
4.096328499999999534e+06,1.125746667199999839e+07
4.096328499999999534e+06,1.125746696800000034e+07
4.096328499999999534e+06,1.125746726400000043e+07
4.096328683333334047e+06,1.125746741200000048e+07
4.096328683333334047e+06,1.125746756000000238e+07
4.096328683333334047e+06,1.125746785600000061e+07
4.096328683333334047e+06,1.125746815200000070e+07
4.096328683333334047e+06,1.125746829999999888e+07
4.096328683333334047e+06,1.125746859599999897e+07
4.096328683333334047e+06,1.125746874400000088e+07
4.096328683333334047e+06,1.125746903999999911e+07
4.096328866666666698e+06,1.125746933599999920e+07
4.096328866666666698e+06,1.125746948400000110e+07
4.096328866666666698e+06,1.125746977999999933e+07
4.096328866666666698e+06,1.125747007599999942e+07
4.096328866666666698e+06,1.125747022400000133e+07
4.096328866666666698e+06,1.125747022400000133e+07
4.096328866666666698e+06,1.125747022400000133e+07
4.096328866666666698e+06,1.125747022400000133e+07
4.096328866666666698e+06,1.125747022400000133e+07
