4.096335466666666325e+06,1.125746726400000043e+07
4.096335466666666325e+06,1.125746741200000048e+07
4.096335466666666325e+06,1.125746741200000048e+07
4.096335649999999907e+06,1.125746741200000048e+07
4.096335649999999907e+06,1.125746756000000238e+07
4.096335649999999907e+06,1.125746756000000238e+07
4.096335833333333023e+06,1.125746770800000057e+07
4.096335833333333023e+06,1.125746770800000057e+07
4.096335833333333023e+06,1.125746770800000057e+07
4.096335833333333023e+06,1.125746785600000061e+07
4.096335833333333023e+06,1.125746785600000061e+07
4.096336016666666605e+06,1.125746800400000066e+07
4.096336016666666605e+06,1.125746815200000070e+07
4.096336016666666605e+06,1.125746829999999888e+07
4.096336200000000186e+06,1.125746844800000079e+07
4.096336200000000186e+06,1.125746844800000079e+07
4.096336200000000186e+06,1.125746859599999897e+07
4.096336200000000186e+06,1.125746874400000088e+07
4.096336200000000186e+06,1.125746889199999906e+07
4.096336200000000186e+06,1.125746903999999911e+07
4.096336200000000186e+06,1.125746918800000101e+07
4.096336200000000186e+06,1.125746933599999920e+07
4.096336200000000186e+06,1.125746948400000110e+07
4.096336200000000186e+06,1.125746977999999933e+07
4.096336200000000186e+06,1.125746992800000124e+07
4.096336200000000186e+06,1.125747022400000133e+07
4.096336200000000186e+06,1.125747037199999951e+07
4.096336200000000186e+06,1.125747066799999960e+07
4.096336383333333302e+06,1.125747081599999964e+07
4.096336383333333302e+06,1.125747096399999782e+07
4.096336383333333302e+06,1.125747125999999791e+07
4.096336383333333302e+06,1.125747140800000168e+07
4.096336383333333302e+06,1.125747170399999805e+07
4.096336383333333302e+06,1.125747185200000182e+07
4.096336383333333302e+06,1.125747214800000191e+07
4.096336383333333302e+06,1.125747229600000009e+07
4.096336383333333302e+06,1.125747244400000013e+07
4.096336566666666884e+06,1.125747259200000018e+07
4.096336566666666884e+06,1.125747274000000022e+07
4.096336566666666884e+06,1.125747288800000027e+07
4.096336566666666884e+06,1.125747318399999849e+07
4.096336566666666884e+06,1.125747347999999858e+07
4.096336566666666884e+06,1.125747362799999863e+07
4.096336566666666884e+06,1.125747392399999872e+07
4.096336566666666884e+06,1.125747407200000063e+07
4.096336566666666884e+06,1.125747436799999885e+07
4.096336566666666884e+06,1.125747451600000076e+07
4.096336749999999534e+06,1.125747466399999894e+07
4.096336749999999534e+06,1.125747466399999894e+07
