3.723931333333333527e+01,1.267732166666666700e+02
3.723931333333333527e+01,1.267732166666666700e+02
3.723931333333333527e+01,1.267732166666666700e+02
3.723931333333333527e+01,1.267732166666666700e+02
3.723931500000000483e+01,1.267732166666666700e+02
3.723931666666666729e+01,1.267732183333333182e+02
3.723931666666666729e+01,1.267732200000000091e+02
3.723931833333333685e+01,1.267732216666666574e+02
3.723931999999999931e+01,1.267732233333333483e+02
3.723931999999999931e+01,1.267732233333333483e+02
3.723931999999999931e+01,1.267732249999999823e+02
3.723932166666666888e+01,1.267732266666666590e+02
3.723932166666666888e+01,1.267732283333333498e+02
3.723932166666666888e+01,1.267732299999999839e+02
3.723932166666666888e+01,1.267732333333333514e+02
3.723932333333333133e+01,1.267732349999999855e+02
3.723932333333333133e+01,1.267732366666666763e+02
3.723932333333333133e+01,1.267732399999999870e+02
3.723932333333333133e+01,1.267732416666666779e+02
3.723932500000000090e+01,1.267732450000000171e+02
3.723932500000000090e+01,1.267732466666666653e+02
3.723932500000000090e+01,1.267732499999999902e+02
3.723932500000000090e+01,1.267732549999999918e+02
3.723932666666666336e+01,1.267732583333333594e+02
3.723932666666666336e+01,1.267732649999999950e+02
3.723932666666666336e+01,1.267732699999999824e+02
3.723932833333333292e+01,1.267732716666666732e+02
3.723932833333333292e+01,1.267732749999999982e+02
3.723932833333333292e+01,1.267732766666666748e+02
3.723932833333333292e+01,1.267732783333333231e+02
3.723932833333333292e+01,1.267732799999999997e+02
3.723932833333333292e+01,1.267732799999999997e+02
3.723932833333333292e+01,1.267732816666666764e+02
3.723932833333333292e+01,1.267732833333333531e+02
3.723933000000000249e+01,1.267732850000000013e+02
3.723933000000000249e+01,1.267732866666666780e+02
3.723933000000000249e+01,1.267732883333333405e+02
3.723933000000000249e+01,1.267732900000000029e+02
3.723933000000000249e+01,1.267732900000000029e+02
3.723933000000000249e+01,1.267732916666666512e+02
3.723933000000000249e+01,1.267732949999999903e+02
3.723933000000000249e+01,1.267732966666666812e+02
3.723933166666666494e+01,1.267732983333333294e+02
3.723933166666666494e+01,1.267732999999999919e+02
3.723933166666666494e+01,1.267733016666666828e+02
3.723933166666666494e+01,1.267733016666666828e+02
3.723933166666666494e+01,1.267733016666666828e+02
