3.723942999999999870e+01,1.267732883333333405e+02
3.723942999999999870e+01,1.267732883333333405e+02
3.723942999999999870e+01,1.267732883333333405e+02
3.723943166666666116e+01,1.267732900000000029e+02
3.723943166666666116e+01,1.267732900000000029e+02
3.723943333333333072e+01,1.267732916666666512e+02
3.723943333333333072e+01,1.267732916666666512e+02
3.723943333333333072e+01,1.267732916666666512e+02
3.723943500000000029e+01,1.267732933333333420e+02
3.723943500000000029e+01,1.267732949999999903e+02
3.723943666666666275e+01,1.267732966666666812e+02
3.723943666666666275e+01,1.267732983333333294e+02
3.723943833333333231e+01,1.267732999999999919e+02
3.723943833333333231e+01,1.267732999999999919e+02
3.723943999999999477e+01,1.267733016666666828e+02
3.723943999999999477e+01,1.267733033333333310e+02
3.723943999999999477e+01,1.267733050000000077e+02
3.723944166666667144e+01,1.267733066666666844e+02
3.723944166666667144e+01,1.267733066666666844e+02
3.723944166666667144e+01,1.267733100000000093e+02
3.723944166666667144e+01,1.267733116666666575e+02
3.723944333333333390e+01,1.267733133333333484e+02
3.723944333333333390e+01,1.267733166666666591e+02
3.723944333333333390e+01,1.267733183333333358e+02
3.723944333333333390e+01,1.267733199999999982e+02
3.723944333333333390e+01,1.267733216666666465e+02
3.723944333333333390e+01,1.267733233333333374e+02
3.723944333333333390e+01,1.267733266666666907e+02
3.723944500000000346e+01,1.267733299999999730e+02
3.723944500000000346e+01,1.267733316666666923e+02
3.723944500000000346e+01,1.267733333333333263e+02
3.723944500000000346e+01,1.267733350000000172e+02
3.723944500000000346e+01,1.267733366666666655e+02
3.723944500000000346e+01,1.267733383333333279e+02
3.723944500000000346e+01,1.267733416666666670e+02
3.723944500000000346e+01,1.267733450000000062e+02
3.723944500000000346e+01,1.267733466666666544e+02
3.723944666666666592e+01,1.267733483333333311e+02
3.723944666666666592e+01,1.267733516666666560e+02
3.723944666666666592e+01,1.267733533333333327e+02
3.723944666666666592e+01,1.267733549999999809e+02
3.723944666666666592e+01,1.267733566666666718e+02
3.723944666666666592e+01,1.267733599999999825e+02
3.723944666666666592e+01,1.267733616666666734e+02
3.723944666666666592e+01,1.267733633333333216e+02
3.723944666666666592e+01,1.267733650000000125e+02
3.723944666666666592e+01,1.267733666666666608e+02
3.723944833333333548e+01,1.267733700000000141e+02
3.723944833333333548e+01,1.267733716666666623e+02
3.723944833333333548e+01,1.267733749999999873e+02
3.723944833333333548e+01,1.267733766666666639e+02
3.723944833333333548e+01,1.267733783333333406e+02
