37.238971	126.772984	-0.507873
37.238975	126.772987	-0.507873
37.238979	126.772989	-0.507873
37.238983	126.772992	-0.507873
37.238987	126.772995	-0.507873
37.238991	126.772997	-0.507873
37.238995	126.773000	-0.507873
37.238998	126.773003	-0.507873
37.239002	126.773006	-0.507873
37.239006	126.773008	-0.507873
37.239010	126.773011	-0.507873
37.239014	126.773014	-0.507873
37.239018	126.773016	-0.507873
37.239022	126.773019	-0.507873
37.239026	126.773022	-0.507873
37.239030	126.773025	-0.507873
37.239034	126.773027	-0.507873
37.239038	126.773030	-0.507873
37.239042	126.773033	-0.507873
37.239046	126.773035	-0.507873
37.239050	126.773038	-0.507873
37.239054	126.773041	-0.507873
37.239058	126.773043	-0.507873
37.239062	126.773046	-0.507873
37.239065	126.773049	-0.507873
37.239069	126.773051	-0.507873
37.239073	126.773054	-0.507873
37.239077	126.773057	-0.507873
37.239081	126.773060	-0.507873
37.239085	126.773062	-0.507873
37.239089	126.773065	-0.507873
37.239093	126.773068	-0.507873
37.239097	126.773070	-0.507873
37.239101	126.773073	-0.507873
37.239105	126.773076	-0.507873
37.239109	126.773078	-0.507873
37.239113	126.773081	-0.507873
37.239117	126.773084	-0.507873
37.239121	126.773086	-0.507873
37.239125	126.773089	-0.507873
37.239129	126.773092	-0.507873
37.239133	126.773094	-0.507873
37.239137	126.773097	-0.507873
37.239141	126.773099	-0.507873
37.239145	126.773102	-0.507873
37.239149	126.773105	-0.507873
37.239153	126.773107	-0.507873
37.239157	126.773110	-0.507873
37.239161	126.773113	-0.507873
37.239165	126.773115	-0.507873
37.239169	126.773118	-0.507873
37.239173	126.773121	-0.507873
37.239177	126.773123	-0.507873
37.239181	126.773126	-0.507873
37.239185	126.773129	-0.507873
37.239189	126.773131	-0.507873
37.239193	126.773134	-0.507873
37.239197	126.773136	-0.507873
37.239201	126.773139	-0.507873
37.239205	126.773142	-0.507873
37.239209	126.773144	-0.507873
37.239213	126.773147	-0.507873
37.239217	126.773150	-0.507873
37.239221	126.773152	-0.507873
37.239225	126.773155	-0.507873
37.239229	126.773157	-0.507873
37.239232	126.773160	-0.507873
37.239236	126.773163	-0.507873
37.239241	126.773165	-0.507873
37.239245	126.773168	-0.507873
37.239248	126.773171	-0.507873
37.239252	126.773173	-0.507873
37.239256	126.773176	-0.507873
37.239260	126.773178	-0.507873
37.239264	126.773181	-0.507873
37.239268	126.773184	-0.507873
37.239272	126.773186	-0.507873
37.239276	126.773189	-0.507873
37.239280	126.773192	-0.507873
37.239284	126.773194	-0.507873
37.239288	126.773197	-0.507873
37.239292	126.773199	-0.507873
37.239296	126.773202	-0.507873
37.239300	126.773205	-0.507873
37.239304	126.773207	-0.507873
37.239308	126.773210	-0.507873
37.239312	126.773212	-0.507873
37.239316	126.773215	-0.507873
37.239320	126.773218	-0.507873
37.239324	126.773220	-0.507873
37.239328	126.773223	-0.507873
37.239332	126.773225	-0.507873
37.239336	126.773228	-0.507873
37.239340	126.773231	-0.507873
37.239344	126.773233	-0.507873
37.239348	126.773236	-0.507873
37.239352	126.773239	-0.507873
37.239356	126.773241	-0.507873
37.239360	126.773244	-0.507873
37.239364	126.773246	-0.507873
37.239368	126.773249	-0.507873
37.239372	126.773251	-0.507873
37.239376	126.773254	-0.507873
37.239380	126.773257	-0.507873
37.239384	126.773259	-0.507873
37.239388	126.773262	-0.507873
37.239392	126.773264	-0.507873
37.239396	126.773267	-0.507873
37.239400	126.773269	-0.507873
37.239404	126.773272	-0.507873
37.239408	126.773275	-0.507873
37.239412	126.773277	-0.507873
37.239416	126.773280	-0.507873
37.239420	126.773282	-0.507873
37.239424	126.773285	-0.507873
37.239428	126.773288	-0.507873
37.239432	126.773290	-0.507873
37.239436	126.773293	-0.507873
37.239440	126.773295	-0.507873
37.239444	126.773298	-0.507873
37.239448	126.773300	-0.507873
37.239452	126.773303	-0.507873
37.239456	126.773306	-0.507873
37.239460	126.773308	-0.507873
37.239464	126.773311	-0.507873
37.239468	126.773313	-0.507873
37.239473	126.773316	-0.507873
37.239477	126.773319	-0.507873
37.239481	126.773321	-0.507873
37.239485	126.773324	-0.507873
37.239489	126.773326	-0.507873
37.239493	126.773329	-0.507873
37.239497	126.773331	-0.507873
37.239501	126.773334	-0.507873
37.239505	126.773336	-0.507873
37.239509	126.773339	-0.507873
37.239513	126.773342	-0.507873
37.239517	126.773344	-0.507873
37.239521	126.773347	-0.507873
37.239525	126.773349	-0.507873
37.239529	126.773352	-0.507873
37.239533	126.773354	-0.507873
37.239537	126.773357	-0.507873
37.239541	126.773360	-0.507873
37.239545	126.773362	-0.507873
37.239549	126.773365	-0.507873
37.239553	126.773367	-0.507873
37.239557	126.773370	-0.507873
37.239561	126.773372	-0.507873
37.239565	126.773375	-0.507873
37.239569	126.773378	-0.507873
37.239573	126.773380	-0.507873
37.239577	126.773383	-0.507873
37.239581	126.773385	-0.507873
37.239585	126.773388	-0.507873
37.239589	126.773390	-0.507873
37.239593	126.773393	-0.507873
37.239597	126.773396	-0.507873
37.239601	126.773398	-0.507873
37.239605	126.773401	-0.507873
37.239609	126.773403	-0.507873
37.239613	126.773406	-0.507873
37.239617	126.773409	-0.507873
37.239621	126.773411	-0.507873
37.239625	126.773414	-0.507873
37.239629	126.773417	-0.507873
37.239633	126.773419	-0.507873
37.239637	126.773421	-0.507873
37.239641	126.773424	-0.507873
37.239645	126.773426	-0.507873
37.239649	126.773428	-0.507873
37.239653	126.773430	-0.507873
37.239658	126.773432	-0.507873
37.239662	126.773434	-0.507873
37.239666	126.773436	-0.507873
37.239670	126.773437	-0.507873
37.239675	126.773439	-0.507873
37.239679	126.773440	-0.507873
37.239684	126.773441	-0.507873
37.239688	126.773443	-0.507873
37.239692	126.773444	-0.507873
37.239697	126.773444	-0.507873
37.239701	126.773445	-0.507873
37.239706	126.773446	-0.507873
37.239710	126.773447	-0.507873
37.239715	126.773447	-0.507873
37.239719	126.773448	-0.507873
37.239724	126.773448	-0.507873
37.239728	126.773448	-0.507873
37.239733	126.773449	-0.507873
37.239737	126.773448	-0.507873
37.239742	126.773448	-0.507873
37.239746	126.773447	-0.507873
37.239751	126.773446	-0.507873
37.239755	126.773444	-0.507873
37.239759	126.773442	-0.507873
37.239763	126.773440	-0.507873
37.239767	126.773438	-0.507873
37.239771	126.773435	-0.507873
37.239775	126.773432	-0.507873
37.239778	126.773428	-0.507873
37.239781	126.773423	-0.507873
37.239783	126.773419	-0.507873
37.239786	126.773414	-0.507873
37.239788	126.773409	-0.507873
37.239790	126.773404	-0.507873
37.239793	126.773399	-0.507873
37.239795	126.773394	-0.507873
37.239797	126.773390	-0.507873
37.239799	126.773385	-0.507873
37.239802	126.773380	-0.507873
37.239804	126.773375	-0.507873
37.239806	126.773370	-0.507873
37.239808	126.773365	-0.507873
37.239810	126.773360	-0.507873
37.239813	126.773355	-0.507873
37.239814	126.773351	-0.507873
37.239817	126.773345	-0.507873
37.239818	126.773341	-0.507873
37.239821	126.773336	-0.507873
37.239823	126.773330	-0.507873
37.239825	126.773326	-0.507873
37.239827	126.773321	-0.507873
37.239829	126.773316	-0.507873
37.239831	126.773310	-0.507873
37.239833	126.773305	-0.507873
37.239835	126.773300	-0.507873
37.239837	126.773295	-0.507873
37.239840	126.773290	-0.507873
37.239842	126.773285	-0.507873
37.239844	126.773280	-0.507873
37.239846	126.773275	-0.507873
37.239848	126.773270	-0.507873
37.239850	126.773265	-0.507873
37.239852	126.773260	-0.507873
37.239854	126.773255	-0.507873
37.239856	126.773250	-0.507873
37.239858	126.773245	-0.507873
37.239861	126.773240	-0.507873
37.239863	126.773235	-0.507873
37.239865	126.773230	-0.507873
37.239867	126.773225	-0.507873
37.239869	126.773220	-0.507873
37.239871	126.773215	-0.507873
37.239873	126.773210	-0.507873
37.239875	126.773205	-0.507873
37.239877	126.773200	-0.507873
37.239879	126.773195	-0.507873
37.239882	126.773190	-0.507873
37.239884	126.773185	-0.507873
37.239886	126.773180	-0.507873
37.239888	126.773175	-0.507873
37.239890	126.773170	-0.507873
37.239892	126.773165	-0.507873
37.239894	126.773160	-0.507873
37.239896	126.773156	-0.507873
37.239898	126.773151	-0.507873
37.239901	126.773146	-0.507873
37.239903	126.773141	-0.507873
37.239905	126.773136	-0.507873
37.239907	126.773131	-0.507873
37.239910	126.773126	-0.507873
37.239912	126.773122	-0.507873
37.239915	126.773117	-0.507873
37.239917	126.773112	-0.507873
37.239920	126.773108	-0.507873
37.239923	126.773103	-0.507873
37.239926	126.773099	-0.507873
37.239929	126.773095	-0.507873
37.239932	126.773091	-0.507873
37.239935	126.773087	-0.507873
37.239939	126.773083	-0.507873
37.239942	126.773080	-0.507873
37.239946	126.773076	-0.507873
37.239949	126.773073	-0.507873
37.239953	126.773069	-0.507873
37.239956	126.773066	-0.507873
37.239960	126.773063	-0.507873
37.239964	126.773060	-0.507873
37.239968	126.773058	-0.507873
37.239972	126.773056	-0.507873
37.239977	126.773054	-0.507873
37.239981	126.773052	-0.507873
37.239985	126.773050	-0.507873
37.239989	126.773049	-0.507873
37.239994	126.773047	-0.507873
37.239998	126.773047	-0.507873
37.240003	126.773046	-0.507873
37.240007	126.773046	-0.507873
37.240012	126.773046	-0.507873
37.240016	126.773046	-0.507873
37.240021	126.773046	-0.507873
37.240025	126.773046	-0.507873
37.240030	126.773047	-0.507873
37.240034	126.773048	-0.507873
37.240039	126.773050	-0.507873
37.240043	126.773051	-0.507873
37.240047	126.773053	-0.507873
37.240051	126.773055	-0.507873
37.240056	126.773056	-0.507873
37.240060	126.773058	-0.507873
37.240064	126.773060	-0.507873
37.240068	126.773062	-0.507873
37.240073	126.773064	-0.507873
37.240077	126.773067	-0.507873
37.240081	126.773069	-0.507873
37.240085	126.773072	-0.507873
37.240089	126.773074	-0.507873
37.240093	126.773077	-0.507873
37.240097	126.773079	-0.507873
37.240101	126.773082	-0.507873
37.240105	126.773084	-0.507873
37.240109	126.773087	-0.507873
37.240113	126.773089	-0.507873
37.240117	126.773092	-0.507873
37.240121	126.773094	-0.507873
37.240125	126.773097	-0.507873
37.240129	126.773099	-0.507873
37.240133	126.773102	-0.507873
37.240137	126.773104	-0.507873
37.240141	126.773107	-0.507873
37.240145	126.773110	-0.507873
37.240149	126.773112	-0.507873
37.240153	126.773115	-0.507873
37.240157	126.773118	-0.507873
37.240161	126.773120	-0.507873
37.240165	126.773123	-0.507873
37.240169	126.773126	-0.507873
37.240173	126.773129	-0.507873
37.240177	126.773131	-0.507873
37.240181	126.773134	-0.507873
37.240185	126.773137	-0.507873
37.240189	126.773140	-0.507873
37.240193	126.773142	-0.507873
37.240196	126.773145	-0.507873
37.240201	126.773148	-0.507873
37.240204	126.773150	-0.507873
37.240209	126.773153	-0.507873
37.240212	126.773156	-0.507873
37.240217	126.773158	-0.507873
37.240220	126.773160	-0.507873
37.240224	126.773163	-0.507873
37.240228	126.773165	-0.507873
37.240232	126.773168	-0.507873
37.240237	126.773170	-0.507873
37.240241	126.773173	-0.507873
